Time,Voltage(CH1),Voltage(CH2)
7.75248e-05,1.24,-0.008
7.75256e-05,1.24,-0.008
7.75264e-05,1.2,-0.008
7.75272e-05,1.2,-0.008
7.752800000000001e-05,1.2,-0.008
7.752880000000001e-05,1.24,-0.008
7.75296e-05,1.2,-0.012
7.75304e-05,1.16,-0.016
7.75312e-05,1.2,-0.012
7.7532e-05,1.16,-0.012
7.75328e-05,1.2,-0.008
7.75336e-05,1.2,-0.008
7.753440000000001e-05,1.2,-0.004
7.753520000000001e-05,1.2,-0.004
7.7536e-05,1.2,-0.012
7.75368e-05,1.2,-0.012
7.75376e-05,1.16,-0.012
7.75384e-05,1.16,-0.008
7.75392e-05,1.16,-0.008
7.754e-05,1.16,-0.008
7.754080000000001e-05,1.16,-0.008
7.75416e-05,1.12,-0.012
7.75424e-05,1.12,-0.012
7.75432e-05,1.16,-0.008
7.7544e-05,1.12,-0.004
7.75448e-05,1.08,-0.004
7.75456e-05,1.12,-0.008
7.754640000000001e-05,1.16,-0.008
7.754720000000001e-05,1.12,-0.008
7.7548e-05,1.16,-0.004
7.75488e-05,1.12,-0.004
7.75496e-05,1.12,-0.008
7.75504e-05,1.08,-0.004
7.75512e-05,1.12,-0.008
7.7552e-05,1.12,-0.004
7.755280000000001e-05,1.08,-0.004
7.755360000000001e-05,1.08,-0.008
7.75544e-05,1.12,-0.004
7.75552e-05,1.08,-0.008
7.7556e-05,1.04,-0.008
7.75568e-05,1.04,-0.004
7.75576e-05,1.08,-0.004
7.75584e-05,1.04,-0.004
7.755920000000001e-05,1.04,-0.012
7.756000000000001e-05,1.08,-0.004
7.75608e-05,1.08,-0.004
7.75616e-05,1.04,-0.004
7.75624e-05,1.04,-0.004
7.75632e-05,1.0,-0.004
7.7564e-05,1.0,-0.004
7.75648e-05,1.0,-0.004
7.756560000000001e-05,1.0,-0.004
7.75664e-05,1.0,-0.004
7.75672e-05,1.0,-0.004
7.7568e-05,1.0,-0.004
7.75688e-05,1.04,-0.008
7.75696e-05,1.0,-0.004
7.75704e-05,1.0,-0.004
7.757120000000001e-05,0.96,-0.004
7.757200000000001e-05,0.96,-0.004
7.75728e-05,0.96,-0.008
7.75736e-05,0.96,-0.008
7.75744e-05,0.96,-0.004
7.75752e-05,0.92,-0.004
7.7576e-05,0.96,-0.008
7.75768e-05,0.92,-0.004
7.757760000000001e-05,0.92,-0.004
7.757840000000001e-05,0.96,-0.004
7.75792e-05,0.96,-0.008
7.758e-05,0.92,-0.004
7.75808e-05,0.92,-0.012
7.75816e-05,0.88,-0.008
7.75824e-05,0.88,-0.004
7.75832e-05,0.92,-0.008
7.758400000000001e-05,0.88,-0.004
7.75848e-05,0.88,-0.004
7.75856e-05,0.92,-0.008
7.75864e-05,0.88,-0.004
7.75872e-05,0.84,-0.004
7.7588e-05,0.84,-0.008
7.75888e-05,0.84,-0.008
7.75896e-05,0.84,-0.012
7.759040000000001e-05,0.84,-0.008
7.75912e-05,0.8,-0.008
7.7592e-05,0.8,-0.008
7.75928e-05,0.84,-0.012
7.75936e-05,0.84,-0.004
7.75944e-05,0.8,-0.004
7.75952e-05,0.84,-0.008
7.759600000000001e-05,0.84,-0.008
7.759680000000001e-05,0.84,-0.008
7.75976e-05,0.84,-0.008
7.75984e-05,0.84,-0.004
7.75992e-05,0.84,-0.008
7.76e-05,0.84,-0.008
7.76008e-05,0.76,-0.008
7.76016e-05,0.8,-0.008
7.760240000000001e-05,0.8,-0.012
7.760320000000001e-05,0.76,-0.008
7.7604e-05,0.76,-0.008
7.76048e-05,0.76,-0.008
7.76056e-05,0.76,-0.008
7.76064e-05,0.76,-0.004
7.76072e-05,0.76,-0.008
7.7608e-05,0.72,-0.004
7.760880000000001e-05,0.72,-0.012
7.76096e-05,0.72,-0.008
7.76104e-05,0.72,-0.008
7.76112e-05,0.68,-0.008
7.7612e-05,0.72,-0.008
7.76128e-05,0.68,-0.004
7.76136e-05,0.72,-0.008
7.761440000000001e-05,0.72,-0.008
7.761520000000001e-05,0.72,-0.008
7.7616e-05,0.72,-0.004
7.76168e-05,0.68,-0.008
7.76176e-05,0.68,-0.004
7.76184e-05,0.72,-0.004
7.76192e-05,0.68,-0.004
7.762e-05,0.64,-0.004
7.762080000000001e-05,0.64,-0.012
7.762160000000001e-05,0.64,-0.008
7.76224e-05,0.64,-0.004
7.76232e-05,0.64,-0.004
7.7624e-05,0.64,-0.008
7.76248e-05,0.6,-0.004
7.76256e-05,0.6,-0.008
7.76264e-05,0.6,-0.004
7.762720000000001e-05,0.64,-0.004
7.762800000000001e-05,0.64,-0.004
7.76288e-05,0.64,-0.004
7.76296e-05,0.64,-0.004
7.76304e-05,0.56,-0.008
7.76312e-05,0.56,-0.008
7.7632e-05,0.6,-0.004
7.76328e-05,0.64,-0.008
7.763360000000001e-05,0.56,-0.008
7.76344e-05,0.6,-0.004
7.76352e-05,0.56,-0.004
7.7636e-05,0.6,-0.004
7.76368e-05,0.6,-0.004
7.76376e-05,0.52,-0.004
7.76384e-05,0.56,-0.008
7.763920000000001e-05,0.56,-0.004
7.764000000000001e-05,0.52,-0.004
7.76408e-05,0.56,-0.004
7.76416e-05,0.56,-0.004
7.76424e-05,0.52,-0.004
7.76432e-05,0.52,-0.004
7.7644e-05,0.56,-0.004
7.76448e-05,0.52,0.0
7.764560000000001e-05,0.52,-0.004
7.764640000000001e-05,0.56,-0.004
7.76472e-05,0.52,-0.004
7.7648e-05,0.52,-0.004
7.76488e-05,0.52,-0.004
7.76496e-05,0.48,-0.008
7.76504e-05,0.48,-0.008
7.76512e-05,0.52,-0.008
7.765200000000001e-05,0.48,-0.004
7.76528e-05,0.48,-0.008
7.76536e-05,0.44,-0.004
7.76544e-05,0.48,-0.004
7.76552e-05,0.48,-0.008
7.7656e-05,0.44,-0.008
7.76568e-05,0.48,-0.004
7.76576e-05,0.48,-0.004
7.765840000000001e-05,0.48,-0.004
7.76592e-05,0.44,-0.004
7.766e-05,0.44,-0.004
7.76608e-05,0.4,-0.004
7.76616e-05,0.44,-0.008
7.76624e-05,0.4,-0.004
7.76632e-05,0.44,-0.004
7.766400000000001e-05,0.44,-0.008
7.766480000000001e-05,0.4,-0.004
7.76656e-05,0.4,-0.004
7.76664e-05,0.36,-0.004
7.76672e-05,0.4,-0.004
7.7668e-05,0.4,-0.004
7.76688e-05,0.4,-0.004
7.76696e-05,0.4,-0.004
7.767040000000001e-05,0.36,-0.004
7.767120000000001e-05,0.36,-0.008
7.7672e-05,0.36,-0.004
7.76728e-05,0.28,-0.004
7.76736e-05,0.36,-0.008
7.76744e-05,0.36,-0.004
7.76752e-05,0.36,-0.004
7.7676e-05,0.32,-0.004
7.767680000000001e-05,0.32,-0.004
7.76776e-05,0.36,-0.008
7.76784e-05,0.36,-0.008
7.76792e-05,0.28,-0.008
7.768e-05,0.32,-0.008
7.76808e-05,0.32,-0.008
7.76816e-05,0.28,-0.004
7.768240000000001e-05,0.28,-0.012
7.768320000000001e-05,0.32,-0.004
7.7684e-05,0.28,-0.004
7.76848e-05,0.28,-0.004
7.76856e-05,0.32,-0.004
7.76864e-05,0.32,-0.004
7.76872e-05,0.2,-0.004
7.7688e-05,0.28,-0.004
7.768880000000001e-05,0.28,-0.004
7.768960000000001e-05,0.24,-0.004
7.76904e-05,0.2,-0.004
7.76912e-05,0.24,-0.004
7.7692e-05,0.24,-0.004
7.76928e-05,0.2,-0.008
7.76936e-05,0.2,-0.004
7.76944e-05,0.24,-0.004
7.769520000000001e-05,0.24,-0.004
7.7696e-05,0.2,-0.004
7.76968e-05,0.2,-0.004
7.76976e-05,0.2,-0.004
7.76984e-05,0.2,-0.004
7.76992e-05,0.2,-0.004
7.77e-05,0.2,-0.004
7.77008e-05,0.2,-0.004
7.770160000000001e-05,0.2,-0.004
7.77024e-05,0.2,-0.004
7.77032e-05,0.2,-0.004
7.7704e-05,0.2,-0.004
7.77048e-05,0.16,-0.004
7.77056e-05,0.16,-0.004
7.77064e-05,0.16,-0.004
7.770720000000001e-05,0.16,0.0
7.770800000000001e-05,0.2,-0.004
7.77088e-05,0.12,0.0
7.77096e-05,0.16,-0.004
7.77104e-05,0.16,0.0
7.77112e-05,0.12,-0.004
7.7712e-05,0.12,-0.004
7.77128e-05,0.12,0.0
7.771360000000001e-05,0.12,0.0
7.771440000000001e-05,0.12,0.004
7.77152e-05,0.08,0.0
7.7716e-05,0.12,0.0
7.77168e-05,0.08,0.004
7.77176e-05,0.04,0.0
7.77184e-05,0.12,0.0
7.77192e-05,0.08,0.0
7.772000000000001e-05,0.04,0.004
7.77208e-05,0.04,0.0
7.77216e-05,0.04,0.0
7.77224e-05,0.08,0.0
7.77232e-05,0.04,0.0
7.7724e-05,0.04,0.0
7.77248e-05,0.08,-0.004
7.77256e-05,0.0,0.0
7.772640000000001e-05,0.08,0.0
7.77272e-05,0.04,0.004
7.7728e-05,0.04,-0.004
7.77288e-05,0.04,0.0
7.77296e-05,0.08,0.0
7.77304e-05,0.04,0.0
7.77312e-05,0.0,-0.004
7.773200000000001e-05,0.0,0.004
7.773280000000001e-05,-0.04,0.0
7.77336e-05,0.0,0.0
7.77344e-05,0.0,0.0
7.77352e-05,0.0,0.0
7.7736e-05,0.0,0.004
7.77368e-05,-0.04,0.008
7.77376e-05,0.0,0.004
7.773840000000001e-05,0.0,0.0
7.773920000000001e-05,-0.04,0.0
7.774e-05,0.0,0.0
7.77408e-05,0.0,0.0
7.77416e-05,0.0,0.0
7.77424e-05,-0.04,0.0
7.77432e-05,-0.04,0.0
7.7744e-05,-0.08,0.004
7.774480000000001e-05,-0.08,0.0
7.77456e-05,-0.08,0.0
7.77464e-05,-0.08,0.0
7.77472e-05,-0.04,0.0
7.7748e-05,-0.04,0.0
7.77488e-05,-0.08,0.0
7.77496e-05,-0.04,0.0
7.775040000000001e-05,-0.12,-0.004
7.775120000000001e-05,-0.16,-0.004
7.7752e-05,-0.04,0.0
7.77528e-05,-0.12,0.0
7.77536e-05,-0.12,0.0
7.77544e-05,-0.12,0.0
7.77552e-05,-0.12,0.004
7.7756e-05,-0.12,0.0
7.775680000000001e-05,-0.08,0.008
7.775760000000001e-05,-0.12,0.004
7.77584e-05,-0.12,0.0
7.77592e-05,-0.12,0.004
7.776e-05,-0.16,0.0
7.77608e-05,-0.16,0.0
7.77616e-05,-0.16,0.0
7.77624e-05,-0.2,0.0
7.776320000000001e-05,-0.16,0.0
7.7764e-05,-0.16,0.008
7.77648e-05,-0.2,0.004
7.77656e-05,-0.2,0.0
7.77664e-05,-0.2,0.0
7.77672e-05,-0.24,0.004
7.7768e-05,-0.2,0.0
7.77688e-05,-0.16,0.0
7.776960000000001e-05,-0.2,0.0
7.77704e-05,-0.24,0.004
7.77712e-05,-0.2,0.0
7.7772e-05,-0.24,0.004
7.77728e-05,-0.24,0.0
7.77736e-05,-0.24,0.004
7.77744e-05,-0.16,0.004
7.777520000000001e-05,-0.24,0.0
7.777600000000001e-05,-0.24,0.004
7.77768e-05,-0.2,0.0
7.77776e-05,-0.24,0.004
7.77784e-05,-0.24,0.0
7.77792e-05,-0.28,0.0
7.778e-05,-0.24,0.0
7.77808e-05,-0.28,0.004
7.778160000000001e-05,-0.28,0.004
7.778240000000001e-05,-0.28,0.004
7.77832e-05,-0.28,0.004
7.7784e-05,-0.28,0.008
7.77848e-05,-0.28,0.0
7.77856e-05,-0.28,0.008
7.77864e-05,-0.32,0.008
7.77872e-05,-0.24,0.004
7.778800000000001e-05,-0.32,0.004
7.77888e-05,-0.28,0.004
7.77896e-05,-0.36,0.004
7.77904e-05,-0.32,0.0
7.77912e-05,-0.32,0.004
7.7792e-05,-0.36,0.0
7.77928e-05,-0.36,0.004
7.779360000000001e-05,-0.32,0.0
7.779440000000001e-05,-0.32,0.004
7.77952e-05,-0.32,0.004
7.7796e-05,-0.36,0.004
7.77968e-05,-0.36,0.008
7.77976e-05,-0.36,0.004
7.77984e-05,-0.32,0.008
7.77992e-05,-0.4,0.004
7.780000000000001e-05,-0.32,0.004
7.780080000000001e-05,-0.4,0.004
7.78016e-05,-0.36,0.008
7.78024e-05,-0.4,0.008
7.78032e-05,-0.44,0.004
7.7804e-05,-0.4,0.0
7.78048e-05,-0.4,0.004
7.78056e-05,-0.4,0.008
7.780640000000001e-05,-0.4,0.008
7.780720000000001e-05,-0.44,0.004
7.7808e-05,-0.4,0.008
7.78088e-05,-0.4,0.0
7.78096e-05,-0.44,0.004
7.78104e-05,-0.48,0.004
7.78112e-05,-0.4,0.004
7.7812e-05,-0.4,0.004
7.781280000000001e-05,-0.4,0.004
7.78136e-05,-0.44,0.004
7.78144e-05,-0.44,0.0
7.78152e-05,-0.44,0.008
7.7816e-05,-0.48,0.004
7.78168e-05,-0.48,0.008
7.78176e-05,-0.48,0.008
7.781840000000001e-05,-0.44,0.004
7.781920000000001e-05,-0.48,0.008
7.782e-05,-0.48,0.004
7.78208e-05,-0.48,0.0
7.78216e-05,-0.52,0.004
7.78224e-05,-0.52,0.004
7.78232e-05,-0.52,0.004
7.7824e-05,-0.48,0.0
7.782480000000001e-05,-0.56,0.004
7.782560000000001e-05,-0.52,0.004
7.78264e-05,-0.52,0.008
7.78272e-05,-0.56,0.008
7.7828e-05,-0.52,0.0
7.78288e-05,-0.52,0.008
7.78296e-05,-0.52,0.008
7.78304e-05,-0.56,0.004
7.783120000000001e-05,-0.56,0.004
7.7832e-05,-0.52,0.008
7.78328e-05,-0.6,0.004
7.78336e-05,-0.56,0.0
7.78344e-05,-0.6,0.004
7.78352e-05,-0.6,0.0
7.7836e-05,-0.56,0.008
7.78368e-05,-0.56,0.0
7.783760000000001e-05,-0.64,0.004
7.78384e-05,-0.6,0.0
7.78392e-05,-0.56,0.004
7.784e-05,-0.64,0.0
7.78408e-05,-0.64,0.0
7.78416e-05,-0.64,0.0
7.78424e-05,-0.6,0.004
7.784320000000001e-05,-0.64,0.004
7.784400000000001e-05,-0.68,0.004
7.78448e-05,-0.68,0.008
7.78456e-05,-0.68,0.004
7.78464e-05,-0.64,0.008
7.78472e-05,-0.68,0.004
7.7848e-05,-0.64,0.004
7.78488e-05,-0.6,0.0
7.784960000000001e-05,-0.68,0.0
7.785040000000001e-05,-0.64,0.0
7.78512e-05,-0.68,0.0
7.7852e-05,-0.68,0.0
7.78528e-05,-0.72,0.004
7.78536e-05,-0.68,0.004
7.78544e-05,-0.72,0.004
7.78552e-05,-0.68,0.008
7.785600000000001e-05,-0.72,0.0
7.78568e-05,-0.72,0.004
7.78576e-05,-0.72,0.004
7.78584e-05,-0.68,0.004
7.78592e-05,-0.72,0.004
7.786e-05,-0.76,0.004
7.78608e-05,-0.72,0.0
7.786160000000001e-05,-0.76,0.0
7.786240000000001e-05,-0.76,0.004
7.78632e-05,-0.8,0.008
7.7864e-05,-0.76,0.004
7.78648e-05,-0.76,0.008
7.78656e-05,-0.8,0.008
7.78664e-05,-0.76,0.008
7.78672e-05,-0.8,0.004
7.786800000000001e-05,-0.8,0.008
7.786880000000001e-05,-0.8,0.008
7.78696e-05,-0.84,0.004
7.78704e-05,-0.8,0.004
7.78712e-05,-0.76,0.008
7.7872e-05,-0.8,0.004
7.78728e-05,-0.8,0.004
7.78736e-05,-0.8,0.008
7.787440000000001e-05,-0.8,0.004
7.787520000000001e-05,-0.8,0.008
7.7876e-05,-0.84,0.008
7.78768e-05,-0.8,0.008
7.78776e-05,-0.84,0.004
7.78784e-05,-0.84,0.008
7.78792e-05,-0.8,0.008
7.788e-05,-0.88,0.004
7.788080000000001e-05,-0.88,0.004
7.78816e-05,-0.84,0.008
7.78824e-05,-0.88,0.004
7.78832e-05,-0.84,0.004
7.7884e-05,-0.92,0.008
7.78848e-05,-0.88,0.004
7.78856e-05,-0.92,0.008
7.788640000000001e-05,-0.92,0.012
7.788720000000001e-05,-0.88,0.004
7.7888e-05,-0.88,0.008
7.78888e-05,-0.84,0.008
7.78896e-05,-0.88,0.004
7.78904e-05,-0.92,0.008
7.78912e-05,-0.92,0.008
7.7892e-05,-0.96,0.008
7.789280000000001e-05,-0.88,0.004
7.789360000000001e-05,-0.92,0.008
7.78944e-05,-0.92,0.008
7.78952e-05,-0.96,0.008
7.7896e-05,-0.92,0.008
7.78968e-05,-0.96,0.008
7.78976e-05,-0.96,0.008
7.78984e-05,-0.96,0.008
7.789920000000001e-05,-1.0,0.004
7.79e-05,-1.04,0.004
7.79008e-05,-0.96,0.008
7.79016e-05,-1.04,0.008
7.79024e-05,-1.0,0.004
7.79032e-05,-0.96,0.008
7.7904e-05,-1.04,0.004
7.79048e-05,-0.96,0.004
7.790560000000001e-05,-1.0,0.008
7.79064e-05,-1.0,0.008
7.79072e-05,-1.04,0.004
7.7908e-05,-1.04,0.008
7.79088e-05,-1.0,0.004
7.79096e-05,-1.04,0.004
7.79104e-05,-1.08,0.008
7.791120000000001e-05,-1.04,0.004
7.791200000000001e-05,-1.04,0.004
7.79128e-05,-1.04,0.004
7.79136e-05,-1.04,0.004
7.79144e-05,-1.08,0.004
7.79152e-05,-1.08,0.004
7.7916e-05,-1.08,0.004
7.79168e-05,-1.08,0.008
7.791760000000001e-05,-1.04,0.008
7.791840000000001e-05,-1.12,0.008
7.79192e-05,-1.08,0.008
7.792e-05,-1.04,0.004
7.79208e-05,-1.16,0.004
7.79216e-05,-1.12,0.004
7.79224e-05,-1.12,0.0
7.79232e-05,-1.12,0.004
7.792400000000001e-05,-1.12,0.004
7.79248e-05,-1.12,0.008
7.79256e-05,-1.08,0.008
7.79264e-05,-1.08,0.004
7.79272e-05,-1.12,0.008
7.7928e-05,-1.16,0.008
7.79288e-05,-1.16,0.008
7.792960000000001e-05,-1.16,0.004
7.793040000000001e-05,-1.16,0.004
7.79312e-05,-1.16,0.008
7.7932e-05,-1.16,0.008
7.79328e-05,-1.16,0.012
7.79336e-05,-1.16,0.008
7.79344e-05,-1.2,0.004
7.79352e-05,-1.16,0.008
7.793600000000001e-05,-1.16,0.008
7.793680000000001e-05,-1.2,0.008
7.79376e-05,-1.16,0.008
7.79384e-05,-1.16,0.008
7.79392e-05,-1.16,0.004
7.794e-05,-1.2,0.008
7.79408e-05,-1.24,0.008
7.79416e-05,-1.2,0.008
7.794240000000001e-05,-1.2,0.008
7.794320000000001e-05,-1.2,0.012
7.7944e-05,-1.24,0.008
7.79448e-05,-1.28,0.008
7.79456e-05,-1.24,0.008
7.79464e-05,-1.24,0.008
7.79472e-05,-1.24,0.012
7.7948e-05,-1.28,0.008
7.794880000000001e-05,-1.28,0.012
7.79496e-05,-1.24,0.008
7.79504e-05,-1.24,0.008
7.79512e-05,-1.28,0.008
7.7952e-05,-1.24,0.012
7.79528e-05,-1.28,0.012
7.79536e-05,-1.28,0.012
7.795440000000001e-05,-1.24,0.012
7.795520000000001e-05,-1.28,0.004
7.7956e-05,-1.28,0.008
7.79568e-05,-1.32,0.008
7.79576e-05,-1.28,0.008
7.79584e-05,-1.32,0.008
7.79592e-05,-1.32,0.012
7.796e-05,-1.32,0.016
7.796080000000001e-05,-1.32,0.012
7.796160000000001e-05,-1.28,0.016
7.79624e-05,-1.36,0.012
7.79632e-05,-1.32,0.008
7.7964e-05,-1.32,0.012
7.79648e-05,-1.32,0.012
7.79656e-05,-1.36,0.012
7.79664e-05,-1.4000000000000001,0.012
7.796720000000001e-05,-1.32,0.008
7.7968e-05,-1.32,0.016
7.79688e-05,-1.4000000000000001,0.012
7.79696e-05,-1.32,0.012
7.79704e-05,-1.32,0.016
7.79712e-05,-1.36,0.008
7.7972e-05,-1.4000000000000001,0.012
7.79728e-05,-1.32,0.004
7.797360000000001e-05,-1.32,0.012
7.79744e-05,-1.4000000000000001,0.016
7.79752e-05,-1.4000000000000001,0.008
7.7976e-05,-1.4000000000000001,0.012
7.79768e-05,-1.4000000000000001,0.008
7.79776e-05,-1.4000000000000001,0.012
7.79784e-05,-1.44,0.016
7.797920000000001e-05,-1.4000000000000001,0.012
7.798000000000001e-05,-1.4000000000000001,0.012
7.79808e-05,-1.4000000000000001,0.012
7.79816e-05,-1.44,0.012
7.79824e-05,-1.48,0.012
7.79832e-05,-1.44,0.012
7.7984e-05,-1.44,0.008
7.79848e-05,-1.44,0.012
7.798560000000001e-05,-1.52,0.008
7.798640000000001e-05,-1.44,0.012
7.79872e-05,-1.48,0.008
7.7988e-05,-1.48,0.008
7.79888e-05,-1.48,0.012
7.79896e-05,-1.48,0.012
7.79904e-05,-1.48,0.016
7.79912e-05,-1.48,0.008
7.799200000000001e-05,-1.48,0.008
7.79928e-05,-1.52,0.012
7.79936e-05,-1.52,0.012
7.79944e-05,-1.52,0.016
7.79952e-05,-1.48,0.012
7.7996e-05,-1.48,0.012
7.79968e-05,-1.52,0.016
7.799760000000001e-05,-1.52,0.016
7.799840000000001e-05,-1.56,0.012
7.79992e-05,-1.52,0.012
7.8e-05,-1.56,0.012
7.80008e-05,-1.56,0.012
7.80016e-05,-1.56,0.016
7.80024e-05,-1.56,0.012
7.80032e-05,-1.52,0.016
7.800400000000001e-05,-1.56,0.012
7.800480000000001e-05,-1.56,0.012
7.80056e-05,-1.56,0.012
7.80064e-05,-1.6400000000000001,0.016
7.80072e-05,-1.6,0.012
7.8008e-05,-1.52,0.012
7.80088e-05,-1.56,0.016
7.80096e-05,-1.6,0.016
7.801040000000001e-05,-1.6,0.016
7.801120000000001e-05,-1.52,0.012
7.8012e-05,-1.6,0.012
7.80128e-05,-1.6400000000000001,0.008
7.80136e-05,-1.6400000000000001,0.008
7.80144e-05,-1.6,0.012
7.80152e-05,-1.6400000000000001,0.016
7.8016e-05,-1.6,0.012
7.801680000000001e-05,-1.6400000000000001,0.016
7.80176e-05,-1.6400000000000001,0.016
7.80184e-05,-1.6,0.016
7.80192e-05,-1.6,0.008
7.802e-05,-1.68,0.016
7.80208e-05,-1.6,0.008
7.80216e-05,-1.6400000000000001,0.016
7.802240000000001e-05,-1.68,0.016
7.802320000000001e-05,-1.6400000000000001,0.012
7.8024e-05,-1.72,0.012
7.80248e-05,-1.68,0.016
7.80256e-05,-1.68,0.016
7.80264e-05,-1.68,0.016
7.80272e-05,-1.6400000000000001,0.016
7.8028e-05,-1.68,0.016
7.802880000000001e-05,-1.68,0.016
7.802960000000001e-05,-1.68,0.016
7.80304e-05,-1.76,0.012
7.80312e-05,-1.72,0.016
7.8032e-05,-1.76,0.016
7.80328e-05,-1.76,0.016
7.80336e-05,-1.72,0.016
7.80344e-05,-1.68,0.016
7.803520000000001e-05,-1.76,0.02
7.8036e-05,-1.76,0.016
7.80368e-05,-1.72,0.02
7.80376e-05,-1.72,0.02
7.80384e-05,-1.76,0.02
7.80392e-05,-1.76,0.016
7.804e-05,-1.76,0.02
7.80408e-05,-1.76,0.016
7.804160000000001e-05,-1.76,0.02
7.80424e-05,-1.72,0.016
7.80432e-05,-1.76,0.016
7.8044e-05,-1.76,0.02
7.80448e-05,-1.76,0.016
7.80456e-05,-1.8,0.016
7.80464e-05,-1.8,0.016
7.804720000000001e-05,-1.8,0.02
7.804800000000001e-05,-1.84,0.016
7.80488e-05,-1.84,0.016
7.80496e-05,-1.8,0.016
7.80504e-05,-1.84,0.016
7.80512e-05,-1.84,0.016
7.8052e-05,-1.84,0.016
7.80528e-05,-1.84,0.02
7.805360000000001e-05,-1.84,0.016
7.805440000000001e-05,-1.84,0.016
7.80552e-05,-1.8800000000000001,0.016
7.8056e-05,-1.8800000000000001,0.016
7.80568e-05,-1.8,0.016
7.80576e-05,-1.84,0.016
7.80584e-05,-1.92,0.02
7.80592e-05,-1.84,0.02
7.806000000000001e-05,-1.8800000000000001,0.02
7.80608e-05,-1.8800000000000001,0.02
7.80616e-05,-1.92,0.02
7.80624e-05,-1.8800000000000001,0.016
7.80632e-05,-1.92,0.02
7.8064e-05,-1.92,0.02
7.80648e-05,-1.92,0.02
7.806560000000001e-05,-1.92,0.016
7.806640000000001e-05,-1.92,0.02
7.80672e-05,-1.92,0.012
7.8068e-05,-1.8800000000000001,0.016
7.80688e-05,-1.92,0.016
7.80696e-05,-1.92,0.016
7.80704e-05,-1.96,0.012
7.80712e-05,-1.92,0.012
7.807200000000001e-05,-1.92,0.012
7.807280000000001e-05,-2.0,0.012
7.80736e-05,-1.96,0.016
7.80744e-05,-1.92,0.016
7.80752e-05,-1.92,0.02
7.8076e-05,-1.96,0.02
7.80768e-05,-1.92,0.02
7.80776e-05,-1.96,0.016
7.807840000000001e-05,-2.0,0.02
7.807920000000001e-05,-1.96,0.02
7.808e-05,-1.96,0.016
7.80808e-05,-1.96,0.016
7.80816e-05,-2.0,0.016
7.80824e-05,-2.0,0.02
7.80832e-05,-2.04,0.02
7.8084e-05,-2.0,0.016
7.808480000000001e-05,-2.0,0.016
7.80856e-05,-1.96,0.016
7.80864e-05,-2.04,0.016
7.80872e-05,-2.04,0.02
7.8088e-05,-2.0,0.02
7.80888e-05,-2.0,0.02
7.80896e-05,-2.04,0.02
7.809040000000001e-05,-2.0,0.02
7.809120000000001e-05,-2.08,0.016
7.8092e-05,-2.04,0.016
7.80928e-05,-2.08,0.02
7.80936e-05,-2.04,0.016
7.80944e-05,-2.04,0.02
7.80952e-05,-2.04,0.02
7.8096e-05,-2.04,0.024
7.809680000000001e-05,-2.04,0.02
7.809760000000001e-05,-2.08,0.016
7.80984e-05,-2.04,0.02
7.80992e-05,-2.04,0.02
7.81e-05,-2.04,0.02
7.81008e-05,-2.08,0.02
7.81016e-05,-2.12,0.02
7.81024e-05,-2.12,0.02
7.810320000000001e-05,-2.12,0.02
7.8104e-05,-2.16,0.016
7.81048e-05,-2.08,0.016
7.81056e-05,-2.08,0.02
7.81064e-05,-2.08,0.02
7.81072e-05,-2.12,0.028
7.8108e-05,-2.08,0.02
7.81088e-05,-2.08,0.024
7.810960000000001e-05,-2.12,0.02
7.81104e-05,-2.12,0.016
7.81112e-05,-2.12,0.016
7.8112e-05,-2.2,0.016
7.81128e-05,-2.16,0.024
7.81136e-05,-2.16,0.02
7.81144e-05,-2.16,0.024
7.811520000000001e-05,-2.2,0.024
7.811600000000001e-05,-2.16,0.02
7.81168e-05,-2.16,0.024
7.81176e-05,-2.16,0.024
7.81184e-05,-2.16,0.02
7.81192e-05,-2.16,0.02
7.812e-05,-2.12,0.02
7.81208e-05,-2.16,0.02
7.812160000000001e-05,-2.2,0.02
7.812240000000001e-05,-2.24,0.02
7.81232e-05,-2.16,0.02
7.8124e-05,-2.2,0.024
7.81248e-05,-2.2,0.02
7.81256e-05,-2.2,0.016
7.81264e-05,-2.2,0.024
7.81272e-05,-2.2,0.02
7.812800000000001e-05,-2.2,0.02
7.81288e-05,-2.2,0.02
7.81296e-05,-2.24,0.02
7.81304e-05,-2.24,0.02
7.81312e-05,-2.2800000000000002,0.02
7.8132e-05,-2.24,0.016
7.81328e-05,-2.2800000000000002,0.02
7.813360000000001e-05,-2.2800000000000002,0.02
7.813440000000001e-05,-2.2800000000000002,0.024
7.81352e-05,-2.24,0.02
7.8136e-05,-2.24,0.02
7.81368e-05,-2.2800000000000002,0.02
7.81376e-05,-2.24,0.02
7.81384e-05,-2.24,0.02
7.81392e-05,-2.2800000000000002,0.024
7.814000000000001e-05,-2.2800000000000002,0.02
7.814080000000001e-05,-2.2800000000000002,0.02
7.81416e-05,-2.2800000000000002,0.02
7.81424e-05,-2.2800000000000002,0.02
7.81432e-05,-2.2800000000000002,0.024
7.8144e-05,-2.2800000000000002,0.02
7.81448e-05,-2.2800000000000002,0.024
7.81456e-05,-2.32,0.024
7.814640000000001e-05,-2.32,0.02
7.81472e-05,-2.2800000000000002,0.024
7.8148e-05,-2.2800000000000002,0.02
7.81488e-05,-2.36,0.02
7.81496e-05,-2.32,0.024
7.81504e-05,-2.36,0.024
7.81512e-05,-2.32,0.02
